trdar_cd,district_name,obs_count,avg_closure_rate,high_risk_pct,avg_store_count,avg_sales
3110903,방배아이파크아파트,359,0.0307,0.1421,8.2,432498669.0
3120167,고속터미널(고속터미널역),1008,0.0307,0.3373,42.0,1419368194.0
3130002,세종마을음식문화거리(금천교시장),513,0.0306,0.1404,8.2,715449190.0
3120222,삼성역,947,0.0306,0.3358,27.8,4446186297.0
3110256,면목2동체육관,487,0.0306,0.1725,7.7,325106058.0
3130185,망원월드컵시장,449,0.0305,0.1292,5.8,560305771.0
3130113,신아타운,417,0.0305,0.1127,5.9,484532040.0
3110147,능동우편취급국,463,0.0305,0.1469,6.5,463093462.0
3130207,신정1동 골목시장(신정제일시장),228,0.0305,0.1316,6.1,383623521.0
3120035,퇴계로5가,149,0.0305,0.1409,6.8,635379437.0
3110953,학동근린공원,53,0.0305,0.0943,4.4,42219060.0
3130146,쌍문시장(쌍문역골목시장),810,0.0304,0.1642,7.9,527723431.0
3110481,불광역 7번,377,0.0304,0.1963,7.5,261432008.0
3110283,성북초등학교앞,121,0.0304,0.1818,6.8,287655956.0
3120093,연희동,998,0.0303,0.2134,10.5,779638856.0
3130042,약수시장,498,0.0303,0.0924,5.1,529858144.0
3110740,금천해태공원,274,0.0303,0.1533,6.0,212546381.0
3110773,당산역 13번,33,0.0303,0.0606,2.9,55362730.0
3110755,동일여자고등학교,310,0.0303,0.1258,6.4,296625645.0
3110449,증산역 3번,462,0.0302,0.0996,6.2,189516633.0
3130302,강남시장(강남구 강남시장),104,0.0302,0.1635,6.3,450328194.0
3130035,방산종합시장(방산시장),471,0.0301,0.2569,18.5,2551929421.0
3111024,경찰병원역 4번(건너말공원),120,0.0301,0.1417,6.1,107753948.0
3110596,서서울호수공원,175,0.0301,0.1086,4.1,116264329.0
3110336,석관고등학교,72,0.03,0.1944,7.3,112258326.0
3130059,후암시장,301,0.03,0.1163,5.4,491065162.0
3130160,수일시장,76,0.03,0.1316,7.9,158603496.0
3110439,당고개역 5번,278,0.03,0.1259,6.0,161463563.0
3130246,영등포청과시장(조광시장),374,0.0299,0.2299,20.3,8671338989.0
3110208,시조사삼거리,53,0.0299,0.0755,3.8,36124232.0
3110962,도산공원북측,87,0.0298,0.1034,5.3,675905771.0
3110044,관성묘,28,0.0298,0.1071,4.2,343367437.0
3110290,북한산보국문역 1번,28,0.0298,0.0714,2.5,118010903.0
3110689,오류동역 3번,278,0.0298,0.1475,6.8,197481770.0
3110661,강서새말어린이공원,112,0.0298,0.0804,3.3,76563994.0
3110082,용산구청,221,0.0298,0.2941,12.9,569325569.0
3110005,세검정,148,0.0298,0.1014,5.0,147015310.0
3111040,거여초등학교,98,0.0298,0.0816,3.3,19420252.0
3120164,내방역,1067,0.0297,0.2212,12.2,996099556.0
3110022,경신고등학교,172,0.0297,0.1337,5.9,164976085.0
3110973,강남구청역 4번,217,0.0297,0.1336,6.5,212789045.0
3130101,답십리현대시장,161,0.0297,0.1677,6.5,319595133.0
3001494,종로·청계 관광특구,1432,0.0297,0.5168,74.4,4543598325.0
3110476,역촌역 2번,52,0.0296,0.1731,7.6,49209993.0
3110010,평창동서측,332,0.0296,0.1235,6.3,197975191.0
3110008,배화여자대학교(박노수미술관),362,0.0296,0.2459,11.1,288605224.0
3110951,신사은행나무공원,162,0.0295,0.1481,6.6,93031896.0
3130014,동문시장,91,0.0295,0.3626,44.6,1748544875.0
3110497,가좌역 3번,115,0.0294,0.1391,7.2,68443891.0
3120073,미아사거리,502,0.0294,0.2191,20.5,431579777.0
3130141,강북북부골목시장,220,0.0294,0.0864,4.8,144870633.0
3120071,성북구청,407,0.0294,0.199,8.5,364915432.0
3110145,장안초등학교,17,0.0294,0.0588,3.6,238647958.0
3110195,동대문구청,386,0.0294,0.1399,7.6,369975715.0
3110807,신길역 3번,52,0.0293,0.1346,6.0,92304108.0
3110036,동묘앞역 3번,57,0.0293,0.1579,4.8,78065252.0
3120200,학동사거리,938,0.0293,0.3742,29.1,3034067262.0
3120027,명동역(명동재미로),817,0.0293,0.2607,22.5,978446702.0
3130277,조원동 펭귄시장(신림중앙시장),231,0.0292,0.1299,5.5,79656598.0
3120190,강남을지병원,1115,0.0291,0.3067,20.4,1199523979.0
3110055,황학동벼룩시장,128,0.0291,0.0938,6.9,131828944.0
3110699,덕의초등학교,380,0.0291,0.1158,5.9,113337011.0
3111062,둔촌동역 3번(성내3동주민센터),328,0.0291,0.1646,7.5,481738471.0
3110532,아현역 2번,332,0.029,0.0843,5.2,411847609.0
3110854,조원동주민센터,112,0.0289,0.0714,3.3,191526612.0
3120184,포이사거리(삼호물산),1282,0.0289,0.3112,20.6,1576086649.0
3110302,보문역 8번,404,0.0289,0.0916,4.4,123029051.0
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",79,0.0288,0.6076,1009.2,5514620440.0
3110770,영등포구청역 6번,199,0.0288,0.1759,7.4,199043911.0
3110933,한국상담대학원대학교,29,0.0287,0.069,3.0,2480527071.0
3130096,동부시장,61,0.0287,0.0492,3.8,318207911.0
3110355,삼양사거리역 2번,302,0.0287,0.0828,4.2,316058604.0
3110128,성원중학교,912,0.0286,0.1743,9.4,454160772.0
3110921,서울프랑스학교,143,0.0286,0.0909,3.6,158607402.0
3110087,이태원엔틱가구거리,135,0.0286,0.1259,6.2,145331945.0
3110179,광나루역 1번,170,0.0285,0.1471,6.4,477707372.0
3110995,봉은사역 4번,146,0.0285,0.0411,3.2,177656063.0
3110176,해오름공원,414,0.0285,0.1812,7.4,92876940.0
3130099,전농로터리시장,336,0.0285,0.1012,5.1,210951244.0
3110611,신정역 1번,131,0.0284,0.1145,5.1,136349575.0
3110130,답십리역 6번,69,0.0283,0.087,4.7,63001365.0
3110512,연희지하차도,56,0.0283,0.0714,4.2,191360672.0
3110974,언주중학교,75,0.0283,0.0667,5.2,141248427.0
3110327,상월곡역 2번,290,0.0282,0.1379,6.2,417138835.0
3110776,도신초등학교,366,0.0281,0.1311,6.6,813722454.0
3130258,영진시장A동,77,0.0281,0.0649,3.0,1069130007.0
3110641,공항고등학교,194,0.0281,0.134,5.8,151810647.0
3120014,종로5가역,789,0.028,0.256,15.8,1922023391.0
3110215,회기역 1번,90,0.028,0.1,4.2,95541544.0
3110860,호림박물관(성보고등학교),199,0.0279,0.1005,4.5,219988087.0
3110048,장충동주민센터,107,0.0278,0.243,16.3,855888514.0
3110304,보문역 4번,243,0.0278,0.1317,5.2,260151751.0
3110258,면동초등학교,284,0.0277,0.1549,6.6,227320829.0
3130320,암사종합시장,572,0.0277,0.1748,7.6,648246590.0
3120171,서초3동사거리,875,0.0277,0.1771,9.7,1300515914.0
3110872,신림초등학교,105,0.0276,0.1048,4.6,80718569.0
3110343,무너미어린이공원,239,0.0276,0.1213,5.3,55662985.0
3110375,서울북부고용노동지청,110,0.0275,0.0818,5.0,160538546.0
3110122,마장역 2번,401,0.0275,0.0898,4.5,416154266.0
3120008,인사동,745,0.0274,0.2859,24.3,1119601462.0
3110398,쌍문2동우체국,458,0.0274,0.1179,7.3,465478360.0
3120002,서촌(경복궁역),746,0.0272,0.2252,14.7,807870350.0
3110031,창신역 1번,41,0.0272,0.0976,4.3,50183060.0
3001492,명동 남대문 북창동 다동 무교동 관광특구,1417,0.0271,0.5984,139.0,7239103634.0
3130149,창동신창시장,602,0.0271,0.1445,6.9,355566676.0
3130138,수유프라자,84,0.0271,0.0952,4.2,43250156.0
3110233,중랑역 1번,227,0.0271,0.1366,7.3,371118120.0
3111074,명일역 1번,204,0.0271,0.0784,4.5,160807769.0
3110970,학동초등학교,37,0.027,0.0541,3.4,321451346.0
3110073,삼각지역 3번,43,0.027,0.1628,7.5,151343332.0
3110613,신정네거리역 4번,115,0.027,0.113,5.2,168850725.0
3130064,금남시장,323,0.027,0.1269,6.5,373246634.0
3110034,창신1동주민센터,81,0.027,0.2099,9.6,92599070.0
3110141,건대입구역 1번,250,0.0269,0.176,7.9,260388897.0
3110229,장평중학교,493,0.0269,0.2028,9.7,1006174765.0
3130081,자양골목전통시장(자양골목시장),313,0.0269,0.1821,9.5,590088292.0
3110209,답십리 장령당공원,31,0.0269,0.0645,3.3,36916909.0
3110298,솔숲어린이공원,56,0.0268,0.0714,4.4,59750203.0
3130317,마천중앙시장,396,0.0268,0.1616,9.6,568084870.0
3130213,방신전통시장,413,0.0266,0.1695,7.9,376370996.0
3110676,등촌역 7번,87,0.0266,0.1379,6.3,86332176.0
3130267,본동인정시장(기능상실),63,0.0266,0.1111,4.1,39416491.0
3111036,투구봉어린이공원,94,0.0266,0.0532,2.9,1161250842.0
3120010,원남동사거리,261,0.0266,0.1801,9.7,1274268490.0
3110513,연희파출소,182,0.0265,0.1154,6.4,227387575.0
3110091,리움미술관,129,0.0264,0.124,5.8,290389370.0
3111034,오동나무공원(송파레미니스1단지),432,0.0264,0.1273,6.1,513607702.0
3111051,천호역 6번,502,0.0263,0.1733,9.2,298707038.0
3120018,중림동,771,0.0263,0.1673,9.5,753973324.0
3110198,동대문중앙새마을금고본점,85,0.0263,0.1176,6.1,43542503.0
3110680,온수역 5번(온수산업단지),177,0.0263,0.1073,4.7,340434062.0
3130056,용산용문시장,680,0.0262,0.1588,8.6,777349968.0
3130282,난곡 골목형상점가,54,0.0262,0.0926,3.7,65198641.0
3110905,방배노인종합복지관(이수중학교),279,0.0261,0.1183,5.1,89399843.0
3130073,뚝도시장,447,0.0261,0.1432,8.1,533519968.0
3110912,방배동사이길,359,0.026,0.1086,5.5,478320563.0
3111048,천호역 1번(천호문구완구거리),208,0.026,0.1106,5.2,131046724.0
3120025,롯데백화점(시청광장 지하쇼핑센터),471,0.0259,0.3355,54.9,1349377102.0
3110946,청계산원터골,108,0.0258,0.1389,6.3,380027584.0
3130007,광장시장(광장전통시장),464,0.0257,0.2414,29.6,1289111550.0
3120013,이화사거리,388,0.0256,0.1469,7.2,433667410.0
3130024,남대문시장(자유상가),944,0.0256,0.321,67.0,2877297214.0
3110817,대방역 4번,111,0.0255,0.0811,4.6,149559825.0
3130084,신성시장(신성골목시장),272,0.0255,0.1103,6.2,317525490.0
3110389,한일병원,146,0.0254,0.0959,3.8,933260780.0
3130240,영등포유통상가,340,0.0253,0.1529,9.3,494433446.0
3110983,국립국악고등학교,224,0.0253,0.0759,5.1,202857325.0
3130229,남구로시장,699,0.0253,0.2046,10.3,842228813.0
3130301,양재시장,88,0.0253,0.1023,7.2,436334950.0
3130152,오!도봉거리 상점가,141,0.0253,0.1348,5.4,70661216.0
3130076,능동로골목시장,290,0.0252,0.1345,5.8,184576124.0
3110698,개웅초등학교(개웅중학교),237,0.0251,0.1266,6.2,99808531.0
3110310,길음역 10번,20,0.025,0.05,3.0,357254316.0
3130197,마포시장,261,0.025,0.1303,7.6,806220031.0
3110248,먹골파출소,88,0.025,0.0795,3.7,568736661.0
3130305,논현종합시장,20,0.025,0.05,3.0,110501433.0
3130307,도곡시장,171,0.0249,0.0409,3.4,510197351.0
3120050,서울숲역,207,0.0249,0.1787,7.6,373927246.0
3110296,성신여대입구역 4번,247,0.0249,0.1417,8.7,302422391.0
3120117,강서농산물도매시장,162,0.0248,0.2963,31.9,18342962213.0
3110120,서울숲카페거리,55,0.0248,0.4,22.6,154987508.0
3110003,세검정초등학교,297,0.0247,0.1246,6.3,107679275.0
3120031,을지로3가역,862,0.0247,0.2784,23.4,2827996171.0
3130257,영등포시장기계공구상가,124,0.0247,0.0968,8.4,403430739.0
3110339,국립4.19민주묘지,38,0.0246,0.0789,4.6,708400414.0
3110412,창동중학교,34,0.0245,0.0588,3.2,499486925.0
3110822,신대방삼거리역 4번(대림초등학교),82,0.0244,0.0732,3.8,127411641.0
3110041,남산케이블카,180,0.0243,0.1389,8.1,830537608.0
3111075,굽은다리역 2번,313,0.0243,0.099,5.2,160587499.0
3110843,사당5동주민센터,123,0.0243,0.0894,4.4,138505819.0
3110202,전농1동주민센터(전농시장),38,0.0241,0.0526,3.9,84757519.0
3110353,수유동우체국,231,0.024,0.0866,4.6,185027093.0
3110609,신정네거리역 2번,81,0.024,0.1111,5.4,133384604.0
3110051,한양공고앞 교차로,92,0.024,0.1739,8.5,324803406.0
3110980,개포지구대옆,125,0.0239,0.104,5.0,111209865.0
3110279,신내역 2번,6,0.0238,0.1667,5.3,15170430.0
3130286,신신림시장(삼성동시장),21,0.0238,0.0476,3.0,419521783.0
3110288,동구여중,130,0.0237,0.1385,6.9,446881468.0
3110922,내방역 1번,63,0.0235,0.0952,4.0,96553417.0
3111022,석촌중학교(방이육교),153,0.0235,0.0915,4.6,131391606.0
3110996,대치2동주민센터,154,0.0234,0.1883,9.9,925768108.0
3130010,종로신진시장,417,0.0234,0.1823,14.5,1015672417.0
3130250,삼구시장(로타리상가),87,0.0234,0.1379,7.6,97988949.0
3130001,통인시장,352,0.0232,0.1392,7.6,627580431.0
3110123,마장역 3번,193,0.0231,0.1036,5.6,312905563.0
3130222,오류시장,282,0.0231,0.0674,4.2,300811616.0
3130144,백운시장,36,0.0231,0.0556,3.1,115964676.0
3110505,홍남교남측,47,0.023,0.0638,3.8,180907463.0
3110271,신내역 1번,27,0.023,0.1852,8.2,453404431.0
3110392,발바닥공원,169,0.023,0.0888,6.6,754525953.0
3130182,영천시장,508,0.023,0.1299,6.7,456218916.0
3110184,용두사거리,58,0.023,0.069,3.8,142532531.0
3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",34,0.0229,0.1176,5.6,182084857.0
3111045,개미어린이공원,51,0.0229,0.0588,3.0,51980425.0
3110017,정독도서관,53,0.0226,0.0566,3.1,94272809.0
3130088,경동시장,248,0.0226,0.2903,28.5,7613551484.0
3130316,마천시장,152,0.0224,0.1118,6.4,593008462.0
3110777,구로세무서,41,0.0224,0.122,5.5,62810983.0
3110979,청담초등학교,75,0.0224,0.12,6.7,909724901.0
3130057,만리시장,139,0.0223,0.0791,4.6,743248007.0
3110696,오류동역 1번,112,0.0222,0.0714,4.5,223766222.0
3110519,서대문구보건소별관,168,0.0222,0.119,5.8,196636658.0
3130196,공덕시장,207,0.0222,0.1304,7.2,500892599.0
3110309,대광초등학교,108,0.0222,0.1759,9.3,66001483.0
3110014,경복고등학교,73,0.0221,0.1233,5.4,145832443.0
3130052,서울중앙시장(신중앙시장),448,0.0221,0.3036,24.7,1957001574.0
3110893,관악소방서(문영여고),34,0.0221,0.0588,3.3,358033242.0
3110492,하나고등학교,27,0.022,0.1481,6.9,204777710.0
3110447,구산초등학교,61,0.0219,0.0656,5.0,32709773.0
3110768,도림2동유수지내체육시설,73,0.0219,0.0959,3.7,60462345.0
3110728,두산초등학교,84,0.0219,0.131,6.1,557813020.0
3110096,한남힐사이드아파트,128,0.0217,0.1016,5.9,92063762.0
3110126,서울숲역 1번,47,0.0216,0.1489,5.9,71359647.0
3110061,효창동주민센터,170,0.0216,0.0882,4.2,166577050.0
3110192,동의보감타워,293,0.0216,0.0922,4.6,172736284.0
3130220,등마루시장,27,0.0216,0.0741,4.0,202020857.0
3120161,방배동가구거리(사당동가구거리),279,0.0214,0.1039,6.6,517029106.0
3110517,서대문소방서,175,0.0214,0.0971,4.3,208210854.0
3130177,인왕시장(홍제골목형상점가),308,0.0214,0.2078,13.8,2344958003.0
3110245,KB국민은행 중화동지점,132,0.0213,0.0758,4.3,255924703.0
3110098,서울독일학교,134,0.0209,0.1269,6.9,642692486.0
3110491,불광중학교,27,0.0209,0.2593,14.1,67819223.0
3130275,강남골목시장,120,0.0208,0.0583,4.8,885918325.0
3130255,영등포전통시장,217,0.0208,0.2442,16.8,1662342747.0
3110927,잠원역,48,0.0208,0.0417,4.1,1251736786.0
3130036,중부시장(신중부시장),405,0.0208,0.2272,15.3,3214931576.0
3130228,구로시장,201,0.0205,0.1393,10.2,201160475.0
3130046,team204(팀204),20,0.0204,0.7,88.5,2198295577.0
3110004,대신고등학교,55,0.0203,0.0727,3.9,263044721.0
3110024,혜화동주민센터,24,0.0203,0.125,6.0,249949593.0
3130016,동대문상가B동,19,0.0203,0.7895,82.9,849776441.0
3130004,낙원시장(낙원지하시장(대일상가)),161,0.0202,0.0932,6.6,524002915.0
3110289,북한산보국문역 2번,131,0.02,0.0763,5.0,141318297.0
3130090,청량리종합시장,196,0.02,0.2143,21.4,18657990744.0
3110765,문래동사거리,74,0.0199,0.0676,5.0,280973751.0
3130087,경동광성상가(경동시장),189,0.0199,0.2751,20.0,8234484595.0
3130092,청량리농수산물시장,199,0.0196,0.2965,28.5,6701545158.0
3120231,가락시장,281,0.0194,0.1744,31.4,38702508069.0
3110322,장위1동주민센터,100,0.0194,0.1,5.0,153616247.0
3110982,강남구보훈회관,176,0.0193,0.0739,5.2,103604958.0
3110845,사당종합체육관,74,0.0191,0.0676,3.8,62640090.0
3110194,홍파초등학교,179,0.0189,0.1453,13.1,1161407431.0
3110772,신우어린이공원,78,0.0189,0.0641,5.1,2809570842.0
3130013,동대문상가A동,28,0.0188,0.6429,65.9,4504005916.0
3110015,청와대사랑채,54,0.0185,0.0556,3.3,416509636.0
3110523,홍제성원아파트,54,0.0185,0.0185,2.1,69358190.0
3110734,금천파출소,27,0.0185,0.0741,4.0,93746341.0
3110623,갈산공원,54,0.0185,0.037,3.9,470280920.0
3111011,잠실나루역,288,0.0182,0.0799,4.8,502893694.0
3110780,신길대성유니드아파트,144,0.018,0.0694,4.2,554547016.0
3110071,한강미주맨션아파트,54,0.0179,0.1296,6.7,642080188.0
3111047,마천1치안센터,142,0.0178,0.0493,3.4,222964310.0
3130168,연서시장,538,0.0178,0.1059,9.4,646037986.0
3110947,청계산입구역 2번(내곡동주민센터),27,0.0175,0.1481,11.5,1336347685.0
3110083,서빙고역 1번,86,0.0174,0.0349,3.3,127231493.0
3130304,신사상가,123,0.0172,0.0488,3.6,86957725.0
3130137,"수유전통시장(수유시장, 수유골목시장)",527,0.0172,0.1575,11.7,1390101699.0
3130032,인현시장,247,0.0171,0.1457,10.4,669912197.0
3130308,청담삼익시장,228,0.017,0.1096,7.2,201046653.0
3110533,충정로역 7번,27,0.0167,0.0741,4.8,136654488.0
3110552,성미산체육관,208,0.0164,0.0962,4.6,401860305.0
3130176,유진상가,189,0.0161,0.0899,6.6,817812205.0
3110430,중계초등학교,193,0.016,0.0881,5.9,1056658278.0
3130270,흑석시장,83,0.0159,0.1084,6.1,209248378.0
3130224,개봉프라자(고척근린시장),27,0.0159,0.1481,14.6,144196783.0
3130025,삼익패션타운(남대문시장),159,0.0157,0.2956,97.3,1564663437.0
3110217,자동차부품상가,49,0.0156,0.2041,22.1,132407705.0
3110280,북정마을,33,0.0152,0.0303,3.8,151677114.0
3110185,용두초등학교,76,0.0152,0.0658,5.3,92658874.0
3110624,목동문화체육센터,72,0.015,0.0556,3.2,38460245.0
3110030,동대문역 3번,76,0.0148,0.0395,5.4,240910344.0
3110797,KT대방빌딩,127,0.0147,0.0472,3.3,249027440.0
3110589,애오개역 3번,68,0.0147,0.0294,3.5,113966228.0
3130116,동성타워프라자,110,0.0146,0.0636,5.0,32733750.0
3110878,미림여고,40,0.0146,0.05,3.4,218075821.0
3110107,금호사거리,178,0.0144,0.0506,3.8,171683208.0
3110644,신광명마을,54,0.0142,0.0741,5.3,544761309.0
3130174,연희사러가,71,0.0141,0.0282,3.6,537143324.0
3130022,숭례문수입상가(남대문시장),311,0.0139,0.1383,12.9,380650956.0
3110747,석수역 1번 출입구,179,0.0136,0.0726,4.7,259935266.0
3130287,삼성동 시장(삼성동시장),155,0.0134,0.1097,10.0,369269089.0
3110685,금강수목원아파트,62,0.0134,0.0323,3.5,175336450.0
3110099,유엔빌리지길,79,0.0129,0.0633,7.4,238670137.0
3110332,돌곶이역 3번,69,0.0126,0.0435,4.3,296137077.0
3110281,길상사,20,0.0125,0.05,4.3,331769153.0
3110164,아차산역 5번,57,0.0123,0.0351,4.9,1410129267.0
3110681,온수역 1번,54,0.0123,0.037,2.5,98533152.0
3110800,영등포동성당,77,0.0118,0.0519,4.8,77342896.0
3110320,KB국민은행 종암동지점,48,0.0104,0.0208,6.4,531295958.0
3110143,뚝섬유원지역 1번,88,0.0102,0.0341,3.5,331238314.0
3130121,길음시장,168,0.01,0.0536,7.1,204234817.0
3130093,동서시장,27,0.0099,0.3704,63.5,70145211966.0
3110969,베르사이유1아파트,76,0.0099,0.0263,3.6,258140606.0
3130249,동남상가,132,0.0096,0.0682,6.2,160698992.0
3130038,"평화시장(통일상가, 동화상가)",7,0.0095,0.1429,16.1,5034017.0
3110171,중곡4동주민센터,59,0.009,0.0339,5.0,63822126.0
3110356,덕수교,108,0.0086,0.0648,5.6,188355075.0
3110798,신풍역 2번,29,0.0086,0.0345,3.9,332420165.0
3130123,꿈의숲 장곡 골목형상점가,63,0.0086,0.0794,6.5,396174099.0
3110065,남정초등학교,27,0.0085,0.2963,44.6,41158485505.0
3130005,세운상가가동,106,0.008,0.1604,15.8,666012290.0
3130259,대신시장,27,0.0074,0.037,5.3,51178474.0
3130276,신림중앙시장(조원동 펭귄시장),58,0.0069,0.0345,5.4,63550068.0
3130009,마전교지하쇼핑센터(구 한일상가),37,0.0068,0.027,4.8,256005021.0
3110506,연희임광아파트,76,0.0066,0.0132,3.8,151778228.0
3110870,신림주공2단지(광신고등학교),26,0.0064,0.0385,5.6,16246829.0
3110923,방배역 1번,5,0.0,0.0,3.0,57771305.0
3130280,신림종합시장,4,0.0,0.0,3.0,7500000.0
3110990,청담역 12번,18,0.0,0.0,2.0,43013710.0
3130272,사당시장,27,0.0,0.0,3.0,395474067.0
3110801,신풍역 6번(신길6동공영주차장),17,0.0,0.0,3.0,71903101.0
3110338,인수초등학교,9,0.0,0.0,3.4,8686095.0
3130254,남서울상가,27,0.0,0.0,4.0,8323169.0
3110380,강북문화정보도서관,31,0.0,0.0,3.5,5325044.0
3110494,증산3교남측,27,0.0,0.0,3.0,72969338.0
3110443,수색역 1번,8,0.0,0.0,5.0,1810112.0
3130127,석관시장,6,0.0,0.0,1.0,297693349.0
3110642,정곡초등학교,20,0.0,0.0,3.0,83630584.0
3110964,싸리고개근린공원,1,0.0,0.0,3.0,22273629.0
3110960,은광여고,22,0.0,0.0,1.5,55505682.0
3110959,신구중학교,56,0.0,0.0,3.0,900831240.0
3110444,수색성당,27,0.0,0.0,4.0,379610548.0
3110678,염창무학아파트,28,0.0,0.0,3.0,250874196.0
3110047,다산성곽길,10,0.0,0.0,6.2,358678188.0
3110739,시흥3동 우편취급국,27,0.0,0.0,3.0,101183193.0
